coin,timestamp,price,market_cap,volume
bitcoin,2025-06-26 03:03:48.374,107961.90837726144,2144946805487.0083,31906086461.54613
bitcoin,2025-06-26 04:03:34.473,107902.09861601867,2144789686355.7405,32306953928.02388
bitcoin,2025-06-26 05:03:20.426,107858.36876787026,2144394697143.4028,32435137284.613503
bitcoin,2025-06-26 06:03:41.328,107636.54808081112,2140130852735.7983,32254567945.45632
bitcoin,2025-06-26 07:03:06.796,107797.0595344496,2143379363157.733,32213180430.3802
bitcoin,2025-06-26 08:03:20.865,107896.74008132974,2146097176155.628,32654426332.058853
bitcoin,2025-06-26 09:03:28.554,107806.58721231556,2144252631921.238,32132291707.4507
bitcoin,2025-06-26 10:00:17.133,107387.96510127468,2135494644615.2568,32773791196.09233
bitcoin,2025-06-26 11:03:34.214,107413.22320279384,2135313817189.3665,29651968024.27524
bitcoin,2025-06-26 12:03:35.985,107353.15949999489,2134585899408.0308,31659266530.189625
bitcoin,2025-06-26 13:03:32.449,107198.87508876673,2131795023127.8867,31435058417.80744
bitcoin,2025-06-26 14:03:32.826,106965.09554258847,2126792399443.1248,29634948353.33873
bitcoin,2025-06-26 15:03:33.888,107548.88491803396,2139765507776.0725,27693754359.552315
bitcoin,2025-06-26 16:03:15.562,107247.03738207096,2131091325300.1875,25808596973.22084
bitcoin,2025-06-26 17:04:10.788,107192.58046193472,2131058581609.476,23232243142.124523
bitcoin,2025-06-26 18:03:05.492,107269.6692265253,2133910459442.1228,24746265200.77332
bitcoin,2025-06-26 19:03:39.632,107400.96010381429,2134864379466.6123,24535499016.92561
bitcoin,2025-06-26 20:03:48.321,107572.24620498158,2138957399898.9248,23881785640.62141
bitcoin,2025-06-26 21:01:50.585,107791.99728514718,2143157992969.4768,24122659596.3498
bitcoin,2025-06-26 22:03:45.734,107038.5760914208,2128781533611.593,23689917430.425167
bitcoin,2025-06-26 23:03:41.955,107027.68829546704,2128388568170.0725,24291103842.418983
bitcoin,2025-06-27 00:03:12.408,106977.31803225716,2126987064653.2583,24246531708.04449
bitcoin,2025-06-27 01:03:46.996,106757.79099084232,2123215607586.1204,24121358532.206223
bitcoin,2025-06-27 02:03:42.955,107151.53074964746,2130890726082.2776,24131006030.20648
bitcoin,2025-06-27 03:03:44.608,107312.05197269366,2133777142717.7783,23076515651.9858
bitcoin,2025-06-27 04:03:08.209,107537.1629491073,2138386890638.0889,22729023160.275043
bitcoin,2025-06-27 05:03:20.665,107558.96638806676,2139174441187.4216,22579733523.545628
bitcoin,2025-06-27 06:03:31.164,107383.60283489812,2135338539129.2136,22453646783.92805
bitcoin,2025-06-27 07:03:44.037,107371.26449981984,2134723160523.832,22543523330.019337
bitcoin,2025-06-27 08:01:32.219,106952.25341126154,2126819192111.9304,21043538939.21865
bitcoin,2025-06-27 09:03:47.454,107027.12692834092,2128088068874.6191,23862853197.91017
bitcoin,2025-06-27 10:03:57.666,107130.3068565861,2130301366221.516,23909593988.16276
bitcoin,2025-06-27 11:03:22.200,107049.17622102854,2128805654050.3013,24034882270.016907
bitcoin,2025-06-27 12:03:46.414,107003.10321638786,2127653176673.3,23693770495.30489
bitcoin,2025-06-27 13:03:39.952,106741.87577327908,2123393522193.8,23912475353.50693
bitcoin,2025-06-27 14:03:19.394,106767.2642469428,2120655725956.972,23725878837.66157
bitcoin,2025-06-27 15:03:37.634,106556.4445160221,2118644584045.7205,25063703913.927208
bitcoin,2025-06-27 16:00:41.955,107366.60721071716,2134577148095.7869,24313367142.12338
bitcoin,2025-06-27 17:03:28.910,107495.80669083506,2137675849644.449,25539837447.60752
bitcoin,2025-06-27 18:03:27.562,106841.59213824532,2124136524729.368,26072670495.32441
bitcoin,2025-06-27 19:03:50.368,106679.09756139174,2120267440664.048,26294996599.568928
bitcoin,2025-06-27 20:03:47.924,106949.52086118975,2127303077938.12,26582055416.19661
bitcoin,2025-06-27 21:03:49.602,107135.87261926538,2130078762832.077,26142275721.1254
bitcoin,2025-06-27 22:03:49.879,107149.38708853218,2130548933717.856,25682628412.37108
bitcoin,2025-06-27 23:03:48.805,107156.18568224068,2130767385997.8665,25422820115.84683
bitcoin,2025-06-28 00:03:50.141,107085.40176203007,2129286546523.6296,25181201396.74601
bitcoin,2025-06-28 01:03:41.097,107152.71450867108,2130869818135.1755,25026009527.886475
bitcoin,2025-06-28 02:03:44.012,107117.36696481497,2129668032466.1216,24440015461.17928
bitcoin,2025-06-28 03:03:24.592,107150.95240384352,2130629619669.6416,23927250923.79987
bitcoin,2025-06-28 04:05:12.857,107331.29254853088,2133848195385.2505,23795855644.49396
bitcoin,2025-06-28 05:01:37.226,107229.38223545608,2132175339251.4304,23427465211.7196
bitcoin,2025-06-28 06:03:41.503,107320.76533639496,2134001974838.7056,23152138111.79048
bitcoin,2025-06-28 07:00:18.911,107453.42143439507,2136640764581.9656,22993059122.513622
bitcoin,2025-06-28 08:03:46.167,107495.45299018858,2137487734030.4043,21658410190.78101
bitcoin,2025-06-28 09:03:40.701,107401.27051892398,2135801914524.046,18835503206.33909
bitcoin,2025-06-28 10:03:43.601,107336.03719126416,2134284761089.7607,19026102600.453262
bitcoin,2025-06-28 11:03:44.566,107295.35233433257,2133553990781.39,18757144229.89649
bitcoin,2025-06-28 12:03:50.831,107375.74341361446,2135093963017.8496,18424763682.42361
bitcoin,2025-06-28 13:03:06.948,107372.59368150422,2135069502734.028,17834153583.68526
bitcoin,2025-06-28 14:03:16.270,107140.5670375992,2130527203026.484,16889014985.268408
bitcoin,2025-06-28 15:00:47.356,107232.89447449356,2132315935185.9287,14218832873.309853
bitcoin,2025-06-28 16:00:41.249,107409.53503189738,2134317380064.846,13457140635.959322
bitcoin,2025-06-28 17:03:44.780,107323.8356892328,2134133563595.908,12373398006.099634
bitcoin,2025-06-28 18:03:46.102,107502.14419754063,2137982593832.216,11403591370.121954
bitcoin,2025-06-28 19:03:40.051,107337.697127387,2134151791671.9893,10740089906.119495
bitcoin,2025-06-28 20:00:38.013,107283.9125551518,2133375985019.356,10084689168.874166
bitcoin,2025-06-28 21:03:34.167,107229.7594432305,2132490427708.457,9542209367.357147
bitcoin,2025-06-28 22:02:10.390,107339.03777628932,2134365384625.713,9233679627.229074
bitcoin,2025-06-28 23:03:49.411,107390.13005838435,2135405124800.695,9154737161.080002
bitcoin,2025-06-29 00:03:19.140,107332.7847029182,2134246475020.461,8993018871.968931
bitcoin,2025-06-29 01:03:46.358,107508.29410024956,2137923695418.2927,8891418673.419981
bitcoin,2025-06-29 02:03:31.901,107353.201484795,2134749225199.1384,8830543028.787014
bitcoin,2025-06-29 03:03:31.192,107331.58157443936,2134245388692.8271,8776569473.725721
bitcoin,2025-06-29 04:03:47.601,107238.96623676884,2132422523678.475,8514578574.849002
bitcoin,2025-06-29 05:03:38.871,107292.18251738556,2133449048401.452,8509100600.760432
bitcoin,2025-06-29 06:03:39.090,107332.0447469001,2133993644976.441,8397142403.103813
bitcoin,2025-06-29 07:02:57.182,107388.27889818331,2135288067815.648,8368257712.615421
bitcoin,2025-06-29 08:03:37.793,107383.57994478382,2135099722669.881,8163551292.585773
bitcoin,2025-06-29 09:03:45.095,107709.84154706604,2141849280990.673,8447186850.470462
bitcoin,2025-06-29 10:03:09.620,107944.37123781403,2147041846754.014,8990365755.906881
bitcoin,2025-06-29 11:03:37.223,108172.19091920268,2150795055913.242,9967900778.97844
bitcoin,2025-06-29 12:03:45.772,108430.88270656305,2155212826317.5947,10688098211.356388
bitcoin,2025-06-29 13:03:42.436,108180.0612802482,2150821238114.0088,11108685493.051085
bitcoin,2025-06-29 14:03:29.836,108087.0558005248,2149298882866.6045,11150807013.11334
bitcoin,2025-06-29 15:00:23.005,107917.6631085298,2145490612266.604,11517902326.624796
bitcoin,2025-06-29 16:03:27.376,107786.06969412096,2143597956952.8108,11129635794.059795
bitcoin,2025-06-29 17:01:10.670,107460.21702928709,2136748665684.1147,12205327476.382816
bitcoin,2025-06-29 18:00:32.592,107501.53662053398,2136778344118.6648,12589659936.241823
bitcoin,2025-06-29 19:03:53.425,107663.72774016614,2141208966803.8816,12659356983.09736
bitcoin,2025-06-29 20:03:50.818,107457.44095461303,2136743902482.6028,11964839358.195316
bitcoin,2025-06-29 21:03:51.610,107469.27173500716,2137121112534.0432,12640827642.558205
bitcoin,2025-06-29 22:03:47.832,107632.63667243588,2141233845819.2808,13214240970.33965
bitcoin,2025-06-29 23:03:24.033,108118.04751834348,2150954749779.4607,14084541429.504175
bitcoin,2025-06-30 00:00:31.270,108387.33306224084,2155625438962.984,14860723686.893188
bitcoin,2025-06-30 01:03:49.375,108706.24104403128,2161728926408.2207,15747482724.532097
bitcoin,2025-06-30 02:00:59.780,108578.13990899416,2160663512789.6584,15472484676.272783
bitcoin,2025-06-30 03:02:05.505,108531.46109614968,2159632294260.561,16626357072.930763
bitcoin,2025-06-30 04:03:48.617,108551.55374726742,2158578262622.9448,16865538883.558552
bitcoin,2025-06-30 05:03:37.206,108422.5933262946,2155970815997.4343,17167734572.148296
bitcoin,2025-06-30 06:03:41.890,108285.48600859188,2153287457773.8264,17579917526.37023
bitcoin,2025-06-30 07:03:26.327,107660.1348947972,2141179353458.008,17008227979.056702
bitcoin,2025-06-30 08:00:39.687,107665.5044450168,2141214094401.3967,17968330125.275654
bitcoin,2025-06-30 09:03:45.697,107531.91321553622,2138565048275.864,18879020161.630577
bitcoin,2025-06-30 10:03:47.743,107521.18955243476,2138492484816.2505,18998363154.20284
bitcoin,2025-06-30 11:02:08.223,107630.5630841916,2140264885615.1985,18240318628.059696
bitcoin,2025-06-30 12:00:43.902,107739.59593196912,2142467058694.8423,18208125448.726044
bitcoin,2025-06-30 13:03:39.865,107623.33993762192,2139993482184.3208,17625722527.627235
bitcoin,2025-06-30 14:03:13.600,107566.3079191595,2139023817003.5933,18466961780.797104
bitcoin,2025-06-30 15:01:58.145,107025.8922773795,2128574202408.5847,20226054283.150616
bitcoin,2025-06-30 16:02:51.710,107528.38825528065,2138119457986.235,21443806401.16621
bitcoin,2025-06-30 17:03:16.189,107601.08934743324,2139138567911.724,21655755679.8152
bitcoin,2025-06-30 18:03:40.815,107643.8864401462,2141149109437.5745,21946481030.13148
bitcoin,2025-06-30 19:03:35.187,107268.69822518392,2133281139919.3013,22152932743.15374
bitcoin,2025-06-30 20:03:18.818,107618.48644134188,2138533100227.092,22896291257.95497
bitcoin,2025-06-30 21:03:55.320,107590.74415043148,2139732937626.506,23200648696.28496
bitcoin,2025-06-30 22:03:19.023,107170.43048169372,2131419379594.1467,23845043476.81431
bitcoin,2025-06-30 23:00:38.923,107151.548463726,2130790833590.412,23292965382.61309
bitcoin,2025-07-01 00:03:44.009,107135.62573807983,2130376173646.788,22368694100.851017
bitcoin,2025-07-01 01:03:09.161,107385.59532767248,2135003760310.8345,21869569816.113995
bitcoin,2025-07-01 02:03:12.295,107258.7890125712,2133016029214.1128,21600311119.12877
bitcoin,2025-07-01 03:03:34.045,107143.78677606062,2130752147621.4663,19571877943.94661
bitcoin,2025-07-01 04:03:29.563,107188.48476171755,2131161751048.876,21999306342.88585
bitcoin,2025-07-01 05:03:01.873,106952.805271652,2126883871208.1,22268703701.28721
bitcoin,2025-07-01 06:03:24.522,106947.69531160644,2126337378978.6973,22358871388.22965
bitcoin,2025-07-01 07:03:23.751,106911.99215533056,2125967866449.876,21639932685.91052
bitcoin,2025-07-01 08:03:12.466,107139.40872025408,2130459916636.765,21954055243.81853
bitcoin,2025-07-01 09:05:39.212,106726.91880069669,2122510676191.3213,21876521593.080544
bitcoin,2025-07-01 10:01:10.739,106559.74343529438,2118892794508.748,22192822369.933346
bitcoin,2025-07-01 11:00:09.065,106410.39803117204,2116203576753.232,22645274122.646446
bitcoin,2025-07-01 12:03:27.045,106565.40616628792,2119488600011.224,22809563970.67829
bitcoin,2025-07-01 13:03:18.001,106471.6529389523,2117371324278.3289,22624766186.485973
bitcoin,2025-07-01 14:03:29.021,106830.2778707691,2123789309783.2896,19910510150.497555
bitcoin,2025-07-01 15:03:19.379,105922.44787606508,2106603985235.576,21887101739.91564
bitcoin,2025-07-01 16:01:00.193,105993.55330893262,2108191628942.007,24352624243.54862
bitcoin,2025-07-01 17:03:43.274,106118.54247337948,2111112339885.268,24031235865.68053
bitcoin,2025-07-01 18:03:40.774,106274.38401781904,2112360786327.3296,24031613830.07028
bitcoin,2025-07-01 19:03:44.280,105781.26913424996,2104535581777.5127,24232574407.89782
bitcoin,2025-07-01 20:03:47.235,105558.1795216201,2099560497597.4563,24733517828.086845
bitcoin,2025-07-01 21:01:21.313,105906.81152814372,2105981032969.7112,25305645433.927773
bitcoin,2025-07-01 22:03:03.098,105799.53888074444,2104118404308.2537,25144379019.546047
bitcoin,2025-07-01 23:04:35.819,105729.30337893892,2103087219499.224,25106725388.894093
bitcoin,2025-07-02 00:03:40.619,105671.37564921292,2100087563077.9324,25091393876.20341
bitcoin,2025-07-02 01:03:34.352,105430.0699189044,2098315712249.7844,24877294832.67813
bitcoin,2025-07-02 02:03:44.475,105713.624676314,2102025960928.276,25331846752.471447
bitcoin,2025-07-02 03:03:27.523,105874.88851628656,2105205754271.191,25135944489.52843
bitcoin,2025-07-02 04:03:36.864,106192.61908374573,2111648666896.025,25491216915.50663
bitcoin,2025-07-02 05:03:33.161,106361.82729453016,2115447790331.9065,25827486209.318245
bitcoin,2025-07-02 06:03:35.652,106637.67190982356,2120437784461.012,25859918335.71384
bitcoin,2025-07-02 07:03:44.385,107011.09654749485,2127626026412.19,26326373079.731834
bitcoin,2025-07-02 08:03:17.571,107154.9395995294,2131192350622.273,26595762551.14098
bitcoin,2025-07-02 09:02:37.875,107723.86722863428,2141760865892.0293,27874857246.915382
bitcoin,2025-07-02 10:04:06.622,107660.59607867352,2140960261882.8032,27911261327.236843
bitcoin,2025-07-02 11:00:33.906,107804.124975742,2144176730421.1567,27482094200.26944
bitcoin,2025-07-02 12:08:18.708,107491.88894045986,2137389161352.781,28029369472.178745
bitcoin,2025-07-02 13:03:53.908,107379.01121426727,2135461480126.8083,28220640665.5678
bitcoin,2025-07-02 14:04:02.114,107768.94266033296,2143130834397.076,25434868475.919647
bitcoin,2025-07-02 15:03:58.496,108049.63995066886,2148624543637.34,24455995598.67598
bitcoin,2025-07-02 16:04:05.095,108719.610384343,2161721198923.963,27386080502.58191
bitcoin,2025-07-02 17:04:00.542,109524.79595664969,2177777742501.521,31409622431.881046
bitcoin,2025-07-02 18:04:16.405,109130.5190650251,2169412880728.343,32697950441.03005
bitcoin,2025-07-02 19:01:32.256,109512.18661959792,2176813722173.765,33691580791.754154
bitcoin,2025-07-02 20:03:39.434,109608.34454475196,2177744260588.692,34380192772.13691
bitcoin,2025-07-02 21:02:06.451,109245.4846693272,2173007010221.9807,34491554481.329765
bitcoin,2025-07-02 22:03:52.889,109498.2520966054,2177479969109.0007,35308963955.68726
bitcoin,2025-07-02 23:03:49.210,109172.67593813808,2171133029878.4607,32949099684.148376
bitcoin,2025-07-03 00:03:57.652,108876.33080471942,2164664859776.456,36298051908.86382
bitcoin,2025-07-03 01:03:24.369,108967.92721160712,2167206505546.817,37115472383.43458
bitcoin,2025-07-03 02:03:30.639,109057.66813145112,2168962667353.776,36779587554.73184
bitcoin,2025-07-03 03:03:59.165,108725.13872565234,2161285404401.8765,36843593460.40882
bitcoin,2025-07-03 04:04:07.606,108708.7829954714,2161832856549.0872,36471750108.67418
bitcoin,2025-07-03 05:03:46.793,108833.5558320376,2165228673264.8696,36550723475.32322
bitcoin,2025-07-03 06:03:58.663,109362.57592106404,2174824043340.3147,36631586799.962494
bitcoin,2025-07-03 07:03:07.470,109508.37405742172,2177994156780.0933,36271154644.918816
bitcoin,2025-07-03 08:00:48.264,109330.97520438876,2174279567725.4016,35969194964.07572
bitcoin,2025-07-03 09:03:55.412,109459.70029882406,2177352013931.016,35524404691.511765
bitcoin,2025-07-03 10:02:25.911,110005.50910443351,2187768648360.008,37406581398.76974
bitcoin,2025-07-03 11:03:45.434,109847.4168916494,2184360782533.2185,38117687751.44266
bitcoin,2025-07-03 12:03:44.963,109630.73581504704,2180741535732.129,37620292288.85067
bitcoin,2025-07-03 13:03:54.603,109153.29814972244,2168436319815.672,38998979559.8328
bitcoin,2025-07-03 14:03:52.148,110306.89134124944,2194226466797.0007,40491003573.22917
bitcoin,2025-07-03 15:03:42.935,109729.9935709418,2182058577190.92,41266770237.64928
bitcoin,2025-07-03 16:03:41.741,109173.44604642507,2171990821719.2925,40307391198.36157
bitcoin,2025-07-03 17:03:57.504,109389.26849358118,2176232261282.8848,36746200888.77884
bitcoin,2025-07-03 18:04:10.945,109585.31645185596,2179370920341.1328,34700590812.38352
bitcoin,2025-07-03 19:03:33.058,109666.14210713198,2180583006487.6023,34321648001.326763
bitcoin,2025-07-03 20:00:49.130,109824.37702950215,2183417684579.713,32871368921.835384
bitcoin,2025-07-03 21:02:14.402,109930.53464903968,2186032100290.0093,29169318381.81195
bitcoin,2025-07-03 22:07:03.581,109844.89968138716,2184240817512.404,31192230977.81735
bitcoin,2025-07-03 23:03:45.545,109740.8804104662,2182337316498.5544,30378465390.15045
bitcoin,2025-07-04 00:03:47.301,109602.20483914016,2179664531219.9343,29892049537.628605
bitcoin,2025-07-04 01:04:02.281,109521.73257176802,2178692263275.4,29471048656.697662
bitcoin,2025-07-04 02:03:36.616,109547.54407846669,2178823267063.161,29000129979.31031
bitcoin,2025-07-04 03:04:04.301,109217.0131197897,2172150054613.9287,28753302539.532024
bitcoin,2025-07-04 04:03:46.980,109275.17468549928,2173319640325.5183,28893254640.44889
bitcoin,2025-07-04 05:03:41.725,109025.36368252296,2168253774700.036,28447497020.46932
bitcoin,2025-07-04 06:03:54.555,109089.3320868636,2169768287872.1096,28814680873.699028
bitcoin,2025-07-04 07:03:46.987,109032.51038477477,2168228299258.4749,28581752117.366283
bitcoin,2025-07-04 08:03:54.841,108782.58283541955,2163635483360.264,28512580662.913925
bitcoin,2025-07-04 09:03:48.086,108807.55454160174,2164091267449.9807,28726222335.36653
bitcoin,2025-07-04 10:02:32.769,108991.71506309853,2167254472626.232,26555760711.565605
bitcoin,2025-07-04 11:04:07.047,108939.6907840606,2166480428588.2505,25556494817.65822
bitcoin,2025-07-04 12:03:45.771,108947.60919794154,2166687104600.2373,25490372078.766304
bitcoin,2025-07-04 13:03:49.513,108779.55203760674,2163078988112.855,23540011667.22209
bitcoin,2025-07-04 14:03:34.783,108080.14201247365,2152551512016.238,22389582437.596333
bitcoin,2025-07-04 15:03:39.941,107875.12083035668,2145548901025.7795,22405002207.93274
bitcoin,2025-07-04 16:04:09.093,107683.37789325004,2141543286321.421,22597494244.90749
bitcoin,2025-07-04 17:04:12.227,107663.19129939808,2141150640334.8647,23314544990.13132
bitcoin,2025-07-04 18:03:47.815,107902.85107452174,2145922297835.6223,23379011147.452606
bitcoin,2025-07-04 19:01:44.764,107587.36663162944,2140707573884.1404,24239966654.432003
bitcoin,2025-07-04 20:03:57.396,107474.62184599855,2137520885796.114,24204861956.73024
bitcoin,2025-07-04 21:03:56.890,107739.19455526028,2143141677024.2224,24145917568.92543
bitcoin,2025-07-04 22:03:54.074,107938.45487234792,2146183006621.372,24186073616.80305
bitcoin,2025-07-04 23:03:54.072,108260.04743409024,2152805812510.2368,24342232097.90172
bitcoin,2025-07-05 00:03:59.940,108015.91918796576,2148447441304.912,24252286190.889748
bitcoin,2025-07-05 01:03:59.910,108221.98940035238,2152301716601.738,24024211641.904102
bitcoin,2025-07-05 02:02:18.155,107985.24239548545,2147417711561.158,23920791650.632507
bitcoin,2025-07-05 03:01:35.201,108080.69280477084,2149153043865.9592,22063039314.57545
bitcoin,2025-07-05 04:03:41.595,108191.01953980554,2151620786858.2769,23581010269.21316
bitcoin,2025-07-05 05:03:54.549,108219.77537727766,2152705775771.6104,23604211395.873505
bitcoin,2025-07-05 06:03:40.331,108170.0457987202,2151031679620.527,23156661744.025864
bitcoin,2025-07-05 07:01:56.373,108268.47699607356,2153018382603.121,22875913438.31288
bitcoin,2025-07-05 08:03:26.207,108043.83026863528,2148677007055.261,22012295453.55659
bitcoin,2025-07-05 09:01:27.258,108026.86222614744,2148136787562.257,20008181691.181946
bitcoin,2025-07-05 10:03:53.677,108099.40089057872,2149927586910.0083,21197960897.86649
bitcoin,2025-07-05 11:03:39.581,108159.84070504256,2151616083855.8208,21089004916.837208
bitcoin,2025-07-05 12:03:49.684,108174.6443364312,2151799289154.1267,20974432035.95025
bitcoin,2025-07-05 13:03:40.496,108158.506028589,2150849925916.687,20596399735.93681
bitcoin,2025-07-05 14:03:28.927,108144.87788500875,2150758079283.2263,19292646324.27553
bitcoin,2025-07-05 15:03:51.772,108203.39074380611,2151914279487.2544,17017403670.77531
bitcoin,2025-07-05 16:03:28.718,108079.8732020311,2149476771215.0183,15319280758.400637
bitcoin,2025-07-05 17:04:11.791,108094.12112068692,2149329645423.33,13626290795.473677
bitcoin,2025-07-05 18:01:24.124,108092.79362360308,2149520598117.744,12959846109.855936
bitcoin,2025-07-05 19:03:49.277,108029.0012528044,2148219291394.5024,11594605488.988647
bitcoin,2025-07-05 20:04:05.024,108146.47997496236,2150927826727.2607,10866351433.604046
bitcoin,2025-07-05 21:03:25.719,108114.23616442076,2150168687467.984,10664695406.79231
bitcoin,2025-07-05 22:03:36.417,108106.83166939252,2150113012352.5427,10395718573.007635
bitcoin,2025-07-05 23:03:50.380,108207.50672837593,2151882351170.6252,10094342580.461184
bitcoin,2025-07-06 00:03:57.122,108216.01621122604,2152281287061.9937,10053489982.872017
bitcoin,2025-07-06 01:02:05.859,108221.01364556968,2152238962642.7783,10068675413.908566
bitcoin,2025-07-06 02:03:15.048,108188.97421027656,2151626286380.696,9877736409.7562
bitcoin,2025-07-06 03:03:52.271,108135.70188140584,2151266865028.5105,9677872221.696758
bitcoin,2025-07-06 04:03:47.687,108062.4485216917,2149229466083.057,9514657821.034449
bitcoin,2025-07-06 05:00:45.097,108009.16769430414,2148179570860.9497,9247015451.300304
bitcoin,2025-07-06 06:03:32.460,108023.5612158881,2148401917693.441,9162067575.99034
bitcoin,2025-07-06 07:01:53.067,108153.62729175892,2151005636076.828,9211654320.240166
bitcoin,2025-07-06 08:01:12.032,108066.6287549658,2149305520579.314,9180688934.379656
bitcoin,2025-07-06 09:03:43.601,108018.4761783963,2148662353322.4343,9272066778.345846
bitcoin,2025-07-06 10:00:50.016,107924.37145127528,2146504585051.5088,9337037346.006124
bitcoin,2025-07-06 11:02:09.500,108014.15265059208,2148259373624.4724,9305679101.688494
bitcoin,2025-07-06 12:03:51.499,108079.78827579076,2149280653748.0205,9441750393.221094
